galaxy,stationary_role,master_sha256,expected_in_169_profile_compilation,primary_direct_profile_eligible,primary_profile_acquisition_status,public_download_verified,profile_data_ingested,profile_source_class,independent_FEASTS_validation_overlap,do_not_substitute_validation_for_primary,notes
UGC03580,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC04278,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC04325,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC04483,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC04499,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05005,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05253,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05414,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05716,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05721,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05750,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05764,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05829,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05918,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC05986,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06399,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06446,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06614,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06667,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06786,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06787,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06818,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,0,0,known_unavailable_in_169_compilation,0,0,none_known_from_compilation,0,1,Known missing from the Hua 169-profile compilation; primary direct-profile analysis excludes unless an independently verified direct profile is found pre-fit.
UGC06917,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06923,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06930,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC06983,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07089,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07125,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07151,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07261,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07323,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07399,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07524,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07559,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07577,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07603,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07690,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC07866,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC08286,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC08490,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC08550,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC08699,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC08837,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC09037,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC09133,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC09992,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC10310,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC11455,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC11557,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC11820,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC11914,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC12506,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC12632,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC12732,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGCA442,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGCA444,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
