galaxy,stationary_role,galaxy_point_index,radius_kpc,sigma_neutral_gas_1p33_msun_pc2,sigma_disk_per_unit_upsilon_msun_pc2,sigma_bulge_per_unit_upsilon_msun_pc2,sigma_baryon_rule,sigma_baryon_status,source_current_rule,source_current_velocity_status,vobs_used_as_source_current,hi_profile_kind,hi_profile_evaluation_method,hi_source_artifact,hi_freeze_row_key
IC2574,calibration,30,9.38,0,0.75,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,IC2574:30
IC2574,calibration,31,9.67,0,0.67,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,IC2574:31
IC2574,calibration,32,9.96,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,IC2574:32
IC2574,calibration,33,10.23,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,IC2574:33
KK98-251,calibration,0,0.25,9.79247870831,8.69,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:0
KK98-251,calibration,1,0.41,10.1731089119,6.61,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:1
KK98-251,calibration,2,0.57,10.3578317493,6.95,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:2
KK98-251,calibration,3,0.74,10.3273655033,6.78,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:3
KK98-251,calibration,4,0.9,10.0870990914,5.71,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:4
KK98-251,calibration,5,1.07,9.6232365843,5.63,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:5
KK98-251,calibration,6,1.24,8.97434451386,4.46,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:6
KK98-251,calibration,7,1.4,8.23092301347,3.87,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:7
KK98-251,calibration,8,1.57,7.34453482428,3.42,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:8
KK98-251,calibration,9,1.72,6.51782122018,3.02,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:9
KK98-251,calibration,10,1.89,5.57228295332,2.62,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:10
KK98-251,calibration,11,2.06,4.65683207357,2.28,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:11
KK98-251,calibration,12,2.46,2.7909347103,1.69,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:12
KK98-251,calibration,13,2.79,1.66405735655,1.34,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:13
KK98-251,calibration,14,3.13,0.893036042769,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,analytic,analytic_offcentered_gaussian_sum,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,KK98-251:14
NGC0024,blind,0,0.21,10.9056608585,410.75,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,inner_constant,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:0
NGC0024,blind,1,0.32,10.9056608585,307.43,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,inner_constant,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:1
NGC0024,blind,2,0.43,10.9056608585,268.58,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,inner_constant,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:2
NGC0024,blind,3,0.54,10.9056608585,241.26,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,inner_constant,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:3
NGC0024,blind,4,0.64,10.8213092464,222.69,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:4
NGC0024,blind,5,0.74,10.7274375212,212.03,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:5
NGC0024,blind,6,0.85,10.6241786234,206.1,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:6
NGC0024,blind,7,0.96,10.5209197257,191.46,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:7
NGC0024,blind,8,1.07,10.417660828,179.91,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:8
NGC0024,blind,9,1.17,10.3237891028,167.35,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:9
NGC0024,blind,10,1.28,10.220530205,159.14,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:10
NGC0024,blind,11,1.38,10.1266584798,150.35,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:11
NGC0024,blind,12,1.48,10.0327867546,139.46,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:12
NGC0024,blind,13,1.59,9.92952785689,125.67,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:13
NGC0024,blind,14,1.7,9.82626895916,111.41,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:14
NGC0024,blind,15,1.8,9.73239723395,99.69,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:15
NGC0024,blind,16,1.91,9.62913833622,87.79,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:16
NGC0024,blind,17,2.02,9.46163212651,77.06,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:17
NGC0024,blind,18,2.13,9.22660467815,68.97,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:18
NGC0024,blind,19,2.23,9.01294336146,63.99,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:19
NGC0024,blind,20,2.34,8.7779159131,57.94,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:20
NGC0024,blind,21,2.44,8.56425459641,52.31,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:21
NGC0024,blind,22,2.54,8.35059327971,47.47,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:22
NGC0024,blind,23,2.65,8.11556583135,43.16,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:23
NGC0024,blind,24,2.76,7.88053838299,39.28,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:24
NGC0024,blind,25,7.07,1.47337580077,1.7,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:25
NGC0024,blind,26,8.49,0.633556245065,0.49,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:26
NGC0024,blind,27,9.91,0.232818509976,0.19,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:27
NGC0024,blind,28,11.27,0.102654406621,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,NGC0024:28
NGC0289,calibration,0,1.5,5.69843871995,1392.39,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:0
NGC0289,calibration,1,2.52,5.89330350695,684.62,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:1
NGC0289,calibration,2,3.46,6.12643139712,390.61,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:2
NGC0289,calibration,3,4.32,6.26681464603,299.95,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:3
NGC0289,calibration,4,5.43,6.40448909435,148.1,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:4
NGC0289,calibration,5,6.38,6.53207827946,68.44,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:5
NGC0289,calibration,6,7.57,6.82521961873,40.47,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:6
NGC0289,calibration,7,10.6,8.0991592017,14.69,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:7
NGC0289,calibration,8,13.57,8.25736984858,5.42,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:8
NGC0289,calibration,9,16.64,7.6090521382,3.34,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:9
NGC0289,calibration,10,19.71,6.80155750495,3.06,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:10
NGC0289,calibration,11,22.68,6.06006264276,1.47,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:11
NGC0289,calibration,12,25.75,5.72183566014,0.76,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:12
NGC0289,calibration,13,28.72,5.40199101749,0.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:13
NGC0289,calibration,14,31.79,4.8801029835,0.4,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:14
NGC0289,calibration,15,34.77,4.49402469157,0.25,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:15
NGC0289,calibration,16,37.84,3.87540160367,0.16,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:16
NGC0289,calibration,17,40.81,3.28793738118,0.1,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,NGC0289:17
