galaxy,stationary_role,galaxy_point_index,radius_kpc,sigma_neutral_1p33_msun_pc2,common_surface_density_convention,profile_kind,evaluation_method,continuation_side,coverage_class,measured_support_rmin_kpc,measured_support_rmax_kpc,source_bracket_lower_index,source_bracket_upper_index,source_artifact,common_profile_artifact,radius_mapping_method,helium_mapping_method,surface_density_multiplier_to_common_1p33,inclination_amplitude_rescale,uncertainty_treatment,interpolation_policy
IC2574,calibration,31,9.67,0,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,outer_zero,outer,outer_continuation_only,0.09775,8.602,45,45,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0.977941176471,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
IC2574,calibration,32,9.96,0,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,outer_zero,outer,outer_continuation_only,0.09775,8.602,45,45,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0.977941176471,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
IC2574,calibration,33,10.23,0,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,outer_zero,outer,outer_continuation_only,0.09775,8.602,45,45,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0.977941176471,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,0,0.25,9.79247870831,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,1,0.41,10.1731089119,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,2,0.57,10.3578317493,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,3,0.74,10.3273655033,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,4,0.9,10.0870990914,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,5,1.07,9.6232365843,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,6,1.24,8.97434451386,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,7,1.4,8.23092301347,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,8,1.57,7.34453482428,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,9,1.72,6.51782122018,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,10,1.89,5.57228295332,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,11,2.06,4.65683207357,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,12,2.46,2.7909347103,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,13,2.79,1.66405735655,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
KK98-251,calibration,14,3.13,0.893036042769,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,analytic,analytic_offcentered_gaussian_sum,none,analytic_defined_on_rotation_grid,0,analytic,,,data/stationary/source_reconstruction/begum_chengalur_analytic_profile_parameters_v1.csv,data/stationary/source_reconstruction/certified_hi_common_analytic_v5.csv,analytic_angular_scale_times_frozen_distance,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,0,0.21,10.9056608585,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,inner_constant,inner,inner_continuation_only,0.5501416194,13.4482436186,0,0,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,1,0.32,10.9056608585,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,inner_constant,inner,inner_continuation_only,0.5501416194,13.4482436186,0,0,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,2,0.43,10.9056608585,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,inner_constant,inner,inner_continuation_only,0.5501416194,13.4482436186,0,0,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,3,0.54,10.9056608585,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,inner_constant,inner,inner_continuation_only,0.5501416194,13.4482436186,0,0,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,4,0.64,10.8213092464,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,5,0.74,10.7274375212,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,6,0.85,10.6241786234,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,7,0.96,10.5209197257,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,8,1.07,10.417660828,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,9,1.17,10.3237891028,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,10,1.28,10.220530205,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,11,1.38,10.1266584798,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,12,1.48,10.0327867546,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,13,1.59,9.92952785689,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,14,1.7,9.82626895916,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,15,1.8,9.73239723395,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,16,1.91,9.62913833622,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,0,1,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,17,2.02,9.46163212651,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,18,2.13,9.22660467815,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,19,2.23,9.01294336146,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,20,2.34,8.7779159131,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,21,2.44,8.56425459641,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,22,2.54,8.35059327971,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,23,2.65,8.11556583135,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,24,2.76,7.88053838299,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,1,2,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,25,7.07,1.47337580077,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,4,5,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,26,8.49,0.633556245065,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,5,6,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,27,9.91,0.232818509976,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,6,7,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0024,blind,28,11.27,0.102654406621,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,inner_continuation_only,0.5501416194,13.4482436186,7,8,data/stationary/source_reconstruction/ch06_ngc0024_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0289,calibration,0,1.5,5.69843871995,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,full_measured_support,0.74838559,77.08380888,0,1,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0289,calibration,1,2.52,5.89330350695,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,full_measured_support,0.74838559,77.08380888,1,2,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0289,calibration,2,3.46,6.12643139712,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,full_measured_support,0.74838559,77.08380888,1,2,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
NGC0289,calibration,3,4.32,6.26681464603,Sigma_neutral_1p33 = 1.33 * Sigma_HI_raw,tabulated,piecewise_linear,none,full_measured_support,0.74838559,77.08380888,2,3,data/stationary/source_reconstruction/hix2018_ngc0289_hi_profile_v1.csv,data/stationary/source_reconstruction/certified_hi_common_tabulated_v5.csv,explicit_frozen_radius,raw_HI_to_common_1p33,1.33,0,central_value_frozen; source_uncertainties_retained_upstream,validation/stationary/STATIONARY_HI_INTERPOLATION_CONTINUATION_POLICY_V1.md
